acc_vector_mag, bvp, temp, hr, eda, ibi,ACC_Median,ACC_5th,ACC_95th,Temp_Median,Temp_5th,Temp_95th,Temp_Variability,HR_Variability,BVP_PPI_Mean,BVP_PPI_STD,BVP_Amplitude_Mean,EDA_Median,EDA_5th,EDA_95th,HRV_CVNN,HRV_MeanNN,HRV_SDSD,Participant_ID,HRV_Max,HRV_Min,HRV_Mean,HRV_Median,SDNN,RMSSD,NNX,PNNX,Peak_eda_5min_sum,Peak_eda_2hr_sum,Peak_eda_2hr_mean,EDA_Mean,EDA_Std,EDA_Min,EDA_Max,EDA_q1G,EDA_q3G,EDA_skew,HR_Mean_y,HR_Std,HR_Min_y,HR_Max_y,HR_q1G,HR_q3G,HR_skew,TEMP_Mean,TEMP_Std,TEMP_Min,TEMP_Max,TEMP_q1G,TEMP_q3G,TEMP_skew,ACC_Mean,ACC_Std,ACC_Min,ACC_Max,ACC_q1G,ACC_q3G,ACC_skew,ACC_Mean2hrs,ACC_Max2hrs,Activity Bouts,Activity Bouts_24hr,Activity Bouts_1hr,Wake_Time,Hours_from_midnight,Minutes_from_midnight,Calories_2h,Protein_2h,Sugar_2h,Carbs_2h,Eat_cnt_2h,Eat_mean_2h,Eat,Calories_8h,Protein_8h,Sugar_8h,Carbs_8h,Eat_cnt_8h,Eat_mean_8h,Calories_24h,Protein_24h,Sugar_24h,Carbs_24h,Eat_cnt_24h,Eat_mean_24h,Glucose_Mean,Gender,HbA1c
1.0,0.0006369145615766535,-0.12881633519966024,0.18804100909079136,0.016906396951959352,-0.16540945396092407,0.9930227641651385,0.900560859085114,0.9098325296382539,-0.12969310577103257,-0.13088623525328885,-0.12864006429853225,0.13761127953792185,0.12324642027243703,-0.17585243529504105,0.014277812668580308,-0.04281720134299474,0.015603238064721992,0.007244060421547096,0.02620616759594612,0.08949493950466716,-0.14098691327613008,0.08247979618088724,-0.0747395061354353,-0.10420227107705345,-0.10425352455241237,-0.12345971842554991,-0.12180735135695922,0.024210091360797558,0.05856448388526625,-0.07652742229694764,0.05560110715545423,0.05879380531035713,0.018631027749287887,0.018631027749287887,-0.020358935814008744,0.04746609446030109,-0.04115017675465331,0.005693324248605905,-0.031130908983400093,-0.016542845530843564,0.025657480859908544,0.15251565374526496,0.11383629043626255,0.11840451417217134,0.14988181366979506,0.13942236388230506,0.15462500463133635,-0.020004662380797036,-0.10120614305606027,0.10004824536021854,-0.10759229170661494,-0.09246792279677225,-0.10363599210846296,-0.0964971221281606,0.0039265710694726405,0.1476797965160115,0.13097775086487004,-0.12539667398986598,0.12000489270061325,0.010238886875101995,0.14047552356065213,-0.021720701614105466,0.07088784759016951,0.07805094727250056,0.11663118315094004,0.04667469573082538,0.10092578100328244,-0.014019772283882913,0.10331321279188145,0.10370818290576624,0.05583867045470232,0.05134763239950791,0.04823125411077619,0.05028354748335855,0.05372192022714169,0.05456884277746893,0.055754152104728116,0.08041310574311583,0.07580349864846991,0.05594182786170324,0.06384469102814291,0.059935359184650275,0.07262436822307301,0.05906307960858807,0.07500061740270222,0.04712753231686982,0.053576120728336035,0.046349163717681975,0.08609964636011173,-0.05092674962992656,0.04182985505297003,0.136159636922149
0.0006369145615766535,1.0,-0.04883123123849571,0.07049599132867398,0.028783556675456103,-0.05640260247085315,0.002487832763960485,-0.029569135899109537,0.030264520119829635,-0.04918288832290784,-0.04871823539412661,-0.049537438499402564,0.01912211893301059,0.04341693915006581,-0.05065220231534856,0.0813208741817873,0.03558924906585008,0.029053349822756775,0.026596846392083547,0.031416244784402254,0.06006897167614636,-0.060923333332363404,0.06608174979244961,0.013927013738765455,-0.037961333302386525,-0.040412984668042724,-0.049432099684494156,-0.04923138488290113,0.028567181244125602,0.049221015655751196,-0.026244566000092097,0.044127535602911425,0.03808503161999729,0.02599196584949184,0.02599196584949184,0.017707792775764862,0.04584540574942632,0.0005289123430940567,0.031434583341277474,0.014059012318915735,0.018727977911336253,0.010939628377959327,0.06357003654898397,0.06012551109523451,0.050337874462474834,0.06456463236121597,0.06089021015459909,0.06452238827129239,-0.005741145739289424,-0.042799667867687935,0.03696682710243546,-0.042948009906389764,-0.04224028711760262,-0.0436294084802662,-0.04267777573363033,-0.004943841968928375,0.0230197705021642,0.0825254642400455,-0.07193326634043513,0.07212479020835992,-0.04459654759753931,0.04592238853070136,0.01595517791723134,0.010420630402167863,0.05988843696054388,0.04789554053871157,0.00642439304628931,0.05957214089558433,-0.02335553343371736,0.054871506859817315,0.05452720679546589,0.01105041044225812,0.0070157108153368775,0.007605357318818118,0.010546868812972518,0.01103831943874355,0.01102766127309109,0.011337820184497766,-0.00915308562887767,-0.01090361840422231,-0.014645830902831988,-0.013620362834425494,-0.020828149234452753,-0.004416917217723408,-0.008501055589427488,-0.012324509825541483,-0.013019774139800508,-0.006567855188125921,-0.01909776010460192,-0.005562724614229793,-0.005969781755714721,-0.016060044714305353,0.0071851509344705395
-0.12881633519966024,-0.04883123123849571,1.0,-0.4676622313617211,0.21487213789168297,0.3532786828673402,-0.13421755332634258,0.050432283982350355,-0.2748496142921044,0.9998175322454776,0.9994211329366216,0.9996753217359843,-0.5027519025185037,-0.45861092445023105,0.5799295857295441,-0.40684020875477767,0.10162395878892483,0.21458508811062815,0.24048252382651464,0.1912036685366123,-0.3751218382518175,0.3069454656356566,-0.5032162070186574,-0.12902628247180423,0.20566183676988684,0.3129640562423256,0.31791317865229884,0.314169796220162,-0.2677365410785556,-0.45622503071500214,0.1640810049098061,-0.4236550366275519,-0.06683305644403564,-0.09030962114001206,-0.09030962114001206,0.2083451412420055,-0.10347184540697962,0.29328524225755237,0.12386630739435622,0.2210979876760362,0.19167197959893326,0.07329539575366072,-0.4372510509623971,-0.4400915723382514,-0.2945917554219787,-0.4787153547684796,-0.37917643868144846,-0.45887854175672377,0.027316188824893693,0.8554018508111163,-0.3892932748379846,0.8540272111471414,0.8452742231810988,0.855585971391047,0.8506806162975779,-0.0034115128713862078,-0.06256656401683187,-0.4498015850892029,0.41734437969376453,-0.4042221622142424,0.26246593695105236,-0.1728324293425404,-0.12486586610003893,-0.06337190037166489,-0.3800254419779727,-0.25666352925594293,0.02507114898057577,-0.44876020801642386,0.06743751289912259,-0.30911307441052505,-0.3088372832486103,-0.12150427065215942,-0.1326760032362954,-0.1025963733853046,-0.10355762121284669,-0.12484482716576677,-0.11252196982495599,-0.11521367291479388,-0.023971693987813403,-0.03496423745623092,0.0597859665467375,0.032548310184306324,0.019568343266319885,0.019204428584166114,0.11815913163721821,0.10379522886083543,0.14663444858823324,0.14344582897711217,0.11982981029181917,0.14203987841871202,0.1199316717063402,0.044736121558677754,0.10471392935482789
0.18804100909079136,0.07049599132867398,-0.4676622313617211,1.0,0.11858956396349804,-0.8302574771126731,0.19155505834267234,-0.049445615199442926,0.38685278861339206,-0.4683576030566392,-0.47131811538808016,-0.4661395688582148,0.45953882944210644,0.5799882794769837,-0.7080420418792708,0.16288134871517204,-0.0016751951634728845,0.11824662008231125,0.07893901044552384,0.1521669173167499,0.4043727624524692,-0.7810435850758586,0.3823785124054,-0.10844400981065437,-0.6064344198924971,-0.5836403032095798,-0.7072331178607993,-0.7022357149461878,0.10391165365612184,0.3313925916905256,-0.3143478078397273,0.3273820950368783,0.3034595693380415,0.3047292875006771,0.3047292875006771,0.029869585600532763,0.3202722423525215,-0.14467067929591687,0.13491627264641945,-0.012944359231910441,0.05027534600951406,0.03055832558659352,0.83160251036294,0.532527351627225,0.7238983395587496,0.7793672155646323,0.8014908589108085,0.817775639505257,-0.11646245795546294,-0.3894698212673449,0.3699828956148011,-0.4111801406755092,-0.3671483008717594,-0.39676706944211854,-0.3772516501233172,-0.04520388720272442,0.24924166016889743,0.6252860786425533,-0.5554781289167993,0.5536188095697501,-0.30366263239425983,0.3914384108975274,0.0749329027403689,0.2271514914167358,0.44191941540237195,0.4498075228827647,-0.02833781541528009,0.566341043972897,-0.08102801857382304,0.39553421742502054,0.39524501353254815,0.19857947080728744,0.16377100909734735,0.17940821387129685,0.19449292250186073,0.19573697071460186,0.197107550612711,0.20065559896576673,0.10932859221938587,0.0768294627366266,0.04492806248647143,0.08288337760181946,0.043699934808722515,0.09834232170216065,-0.03162476931179813,-0.06505393460886877,0.006684991333952268,0.005472918156187589,-0.05289626838349033,0.015337552943383372,-0.15397428210368974,0.047679978090359953,-0.045337784030807425
0.016906396951959352,0.028783556675456103,0.21487213789168297,0.11858956396349804,1.0,-0.14179475286903326,0.014576822242455876,-0.018462633982553128,0.05105563680294897,0.21534232140804282,0.21444912870982724,0.21618424203307904,-0.017335285182153132,-0.004846277072193227,0.043911985817331474,-0.09436438697559811,0.1309899879923282,0.9973984718788876,0.9912489726746432,0.9921644063214075,-0.032751717545680625,-0.1619708542357646,-0.10855652808456803,-0.0617743440507132,-0.14839794373269857,-0.06580570537894893,-0.12412973674088362,-0.12505603703546897,-0.09394350268036873,-0.09737151821432695,-0.0863662828637691,-0.07195827617117433,0.42957174616191424,0.3463816110735338,0.3463816110735338,0.6906928655203038,0.41892856404213275,0.546882019122225,0.6353359706745021,0.6633672505991085,0.6810347853387686,0.04482731571186164,0.08790726845763111,-0.004040124875567703,0.11190684834420489,0.054743084460010326,0.10256817891833961,0.07431761755762546,-0.02617361126043797,0.19450216447036495,0.0077421518666014105,0.18774835827101632,0.19868263681414508,0.1903493691124039,0.19662809270441356,-0.001300804116765937,0.14759947864317,0.08641231536582188,-0.06836788585787917,0.08001202199233058,0.010440229474520417,0.13985579821476968,-0.018728025741078454,0.1855614737789542,0.04201683422512494,0.11415999329358857,0.06872996826757083,0.11012991204741289,-0.036057906527977954,-0.07614178843073241,-0.07616549120834475,0.05966325289789782,0.04506490137054138,0.06928717668155412,0.06843561392517541,0.07024409315456087,0.05610537310934611,0.07140847072282816,0.09821789720719373,0.09912586865474621,0.08781158141271565,0.10248982914016559,0.10868703118445001,0.06805396795480166,0.011121399967212332,0.02699124334583518,0.022711727291261537,0.017653294000092155,0.04212415137703764,0.0038071532011728993,-0.15368257470869642,0.07554902372348792,0.05651339469986432
-0.16540945396092407,-0.05640260247085315,0.3532786828673402,-0.8302574771126731,-0.14179475286903326,1.0,-0.1690891366253446,0.0255397419483576,-0.32069604183405237,0.3534415637263645,0.35553421807745184,0.35173459818831815,-0.3551924427508968,-0.3608050848359902,0.5742450642453445,-0.009937532504630935,0.08368354648027347,-0.14138162326556908,-0.11415147118416243,-0.167098493322786,-0.3894968132497349,0.9251880258411793,-0.2690013925813426,0.1451486369139129,0.6926412099580156,0.6613406727365214,0.8068176467694272,0.8026176614189957,-0.0233244113884357,-0.22758907666366213,0.22432756822989505,-0.23350266528604352,-0.25979626331976713,-0.2861090891171707,-0.2861090891171707,-0.046735738631239684,-0.26276847458438224,0.06821606914771841,-0.12751076017229454,-0.012498898402253347,-0.05957552558147303,-0.0723851520508645,-0.7388077214410508,-0.3502648967907749,-0.7339499956608321,-0.6296999375147424,-0.7682552312348346,-0.7012544905295647,0.1481525919781769,0.2970178060775077,-0.28979355504612325,0.3138210078680969,0.27860355751239935,0.3030623601117914,0.2869586405100865,0.03587272847015064,-0.14421496838492548,-0.4885951559608574,0.43513878308191745,-0.42665774775868076,0.2942426203929517,-0.28122342068719103,-0.03664415951937988,-0.13123015776501976,-0.36378599547997503,-0.3386057957205091,0.08894709160588841,-0.4697066677911726,0.034940239880454894,-0.355091959643004,-0.35467360857080693,-0.10064488451489156,-0.06004402495691419,-0.08989633242332624,-0.1050716726207774,-0.08931998584850159,-0.10356057971110356,-0.09838689705131771,-0.017477690545245374,0.022482228274632775,0.017896257035813067,-0.019498989483316895,0.05514500023550983,-0.03743134556259773,0.10555055738735022,0.1586777689333374,0.04416978008553725,0.03797728158618868,0.16038029318499575,-0.005994221937934869,0.1617466998694791,-0.09596390086154166,0.10887525788654785
0.9930227641651385,0.002487832763960485,-0.13421755332634258,0.19155505834267234,0.014576822242455876,-0.1690891366253446,1.0,0.8959604374457238,0.915702488657305,-0.135133931335673,-0.13644754279246984,-0.13403453795717943,0.1417639290982694,0.12673682325172053,-0.1795583024809163,0.01705464956393036,-0.04420763637929826,0.013156317808080268,0.004448745862082381,0.02425883938656776,0.09191527916526475,-0.14499916315946226,0.08574843410613207,-0.07163363947716811,-0.10637980811892904,-0.1079200434888913,-0.12685581007450836,-0.1250675151691962,0.026304626990805585,0.06137978814395817,-0.07630483814533495,0.05857480912178618,0.05930304533352251,0.018891661536279494,0.018891661536279494,-0.02207385379717547,0.04797659668307891,-0.04467174073009698,0.004756396212652009,-0.032579860637007275,-0.01817962703433492,0.02491763980365374,0.1558340624632641,0.11695621119090245,0.12101200964823591,0.15341760567870508,0.14263263030320986,0.15807697946108842,-0.019450939426227214,-0.10621921126734789,0.10128209751186697,-0.11269939251563792,-0.09752594375988072,-0.10861893769708954,-0.10150189186654018,0.0029992208752649685,0.14548574519864677,0.13512524015992264,-0.1295906412189557,0.12379376100815451,0.005978560778272247,0.1400837154293895,-0.020136900838755026,0.0682268963143394,0.07866279054026026,0.11824964453688971,0.04485597573425771,0.10383663045151299,-0.015631143543312263,0.10570810216763035,0.10614093154750384,0.05492661593660715,0.05056405932424046,0.04733211642390713,0.049432558311113005,0.0529942350961683,0.05349594528777139,0.054769389439125474,0.07783537155115196,0.07306561282828807,0.05350482017853476,0.0616093860270597,0.05716115675756528,0.07003121318291572,0.05519563449771065,0.07072183762155884,0.04417980363154388,0.05056146693078834,0.04252510767925326,0.08298543417192016,-0.05290586690920475,0.04104279437017189,0.12976654184258032
0.900560859085114,-0.029569135899109537,0.050432283982350355,-0.049445615199442926,-0.018462633982553128,0.0255397419483576,0.8959604374457238,1.0,0.6816999747186581,0.0499848016556933,0.050404285271626464,0.04992608808066685,-0.048990696183366406,-0.08911383268330632,0.054751555028527854,-0.1577968277020501,-0.040821005824820206,-0.019947318482407595,-0.011730989163809515,-0.023285206296525182,-0.03625725679082674,0.03698660557723705,-0.07791072580578096,-0.0846912397109242,0.027693499986092027,0.022110678826009398,0.03485784796656136,0.03543028928492654,-0.030048537315300456,-0.07812588831716304,0.02310008997833574,-0.07623002048286105,-0.05702604349653821,-0.08924485116857228,-0.08924485116857228,-0.0379833639245381,-0.08313850606793241,0.013462516397519724,-0.05225621098725043,-0.0337902238638257,-0.04211147608868903,0.024304699437643483,-0.052223025698374836,-0.0640771047534066,-0.03909346227189738,-0.059645126284165254,-0.047979292440552886,-0.05400745672094453,-0.007215328911884424,0.054810110429295254,-0.03242506671414691,0.05539715203137892,0.057168179135368306,0.05443460276059827,0.05615940824646961,0.02507620757483537,0.07846408875381769,-0.11234345056173863,0.09709129978052536,-0.09247887315526337,0.15060983194126673,0.011211209466731766,-0.05835479823541616,0.019020869167907725,-0.07082214534713202,-0.02910591231541478,0.045587688254206366,-0.08957517707136467,0.024578406704503737,-0.032481778481881295,-0.03220224402434924,-0.013001709623067185,-0.014966930832794004,-0.015105779718188894,-0.015306023582797096,-0.014413521771877071,-0.013025962439956346,-0.01317454735678193,0.055551702651880086,0.04946609609831819,0.05633470538622036,0.05375195774737739,0.05509070305470562,0.05552423948596475,0.0924147058336302,0.10349943700761399,0.07011695993725463,0.08110263393233388,0.07172474786589601,0.11017086984216408,0.027734652517218666,0.02567239854285177,0.17968200092338596
0.9098325296382539,0.030264520119829635,-0.2748496142921044,0.38685278861339206,0.05105563680294897,-0.32069604183405237,0.915702488657305,0.6816999747186581,1.0,-0.27602074005800736,-0.27884526838135526,-0.2739313178816175,0.2978391072940487,0.31199033843096796,-0.3718830084586452,0.1746201837420354,-0.03150909824349743,0.049939160855680204,0.026470218104607892,0.07262500968346712,0.19584645429148534,-0.2876059958361323,0.22054783858778218,-0.06548105628634171,-0.21488185947391952,-0.20882348485234034,-0.2546160046380703,-0.25209419524396187,0.07380339896370185,0.179187346843585,-0.16726327190987733,0.17188240156240295,0.1597701400052673,0.11585923812878951,0.11585923812878951,0.0006044637884271485,0.16342632840353805,-0.08727211035866654,0.05940950610904143,-0.02180380235366048,0.011172520097293652,0.018131332662406095,0.32723198632524747,0.2716931572865271,0.2508785772376794,0.3319532533679771,0.29800436334272234,0.3333465348803889,-0.025632966315355634,-0.22942080406827173,0.21086466852907024,-0.2414412807257238,-0.21609031530870831,-0.2333196864355274,-0.22249438728239102,-0.014512012998215525,0.2039159600043844,0.34542866482053736,-0.31850017600693614,0.3089481839272685,-0.11239148581261518,0.2527445608172241,0.01776882242180281,0.127851894711084,0.2116255909663238,0.24199387298933578,0.048586194241094394,0.2733510031300027,-0.05214579338112449,0.21934370225763555,0.219559254395338,0.12147095685311843,0.11495041252921219,0.10864264003972147,0.11327485880618432,0.12013053767419749,0.11907081019340836,0.1226315282448689,0.10437492424400427,0.10096923350520326,0.05945342745984035,0.07592136191063764,0.0675891402744845,0.0912169287789926,0.032687230583170135,0.05202623685420482,0.031222631226414253,0.031925755287926696,0.030062195038706677,0.064095230368409,-0.114289074490197,0.052832421763966665,0.08302649119063278
-0.12969310577103257,-0.04918288832290784,0.9998175322454776,-0.4683576030566392,0.21534232140804282,0.3534415637263645,-0.135133931335673,0.0499848016556933,-0.27602074005800736,1.0,0.9996258279532232,0.999857357788059,-0.5022651432644573,-0.4597576156371247,0.5809770267100595,-0.40730542606820214,0.10162838204895026,0.2151061496903426,0.24101034200119004,0.19168708933387504,-0.3763359284912107,0.3069652917478818,-0.5040538696662624,-0.12890633300207818,0.20557563202467538,0.3130565594174366,0.31782157097677927,0.31404970587478753,-0.268224265847396,-0.4563164952596856,0.16432106546981662,-0.4236921204029921,-0.06696480919686797,-0.09041441920998632,-0.09041441920998632,0.20845589013303473,-0.1036806688863218,0.2935713844396101,0.12383538080822766,0.22123700733212967,0.19174088855606647,0.07293801995567883,-0.4376546321275339,-0.44079519338100215,-0.2946928461959013,-0.47922177039433556,-0.3794205828178448,-0.4593466747591402,0.027284480031940395,0.854326960577644,-0.388502308046314,0.8529902974122707,0.8443242391102446,0.8544401641114644,0.8496075011757381,-0.0015568039002315241,-0.06315760274214792,-0.45096213995225004,0.41841264008571977,-0.40513731536930575,0.26327624399565097,-0.1736905314226643,-0.1247602509777175,-0.06280369771837473,-0.3793497466267626,-0.25747788828277307,0.025298959020448483,-0.4479202840634061,0.06767915120164042,-0.30830958224173227,-0.3080357710155747,-0.12182137148057412,-0.13302026711661882,-0.10293523447327754,-0.10388158611052095,-0.1251819024364839,-0.11280967388767271,-0.11550803169910488,-0.024393261612535622,-0.035393022276357024,0.05941879694876221,0.032149974618358224,0.0192406640184487,0.018772107244627995,0.1182610427875768,0.10383111639577998,0.14664200023080273,0.14343252810608684,0.12001234710981039,0.1418872037703856,0.12010643126237347,0.044616636518151724,0.10461222866770697
